identifier,CMC,AW_ST_CMC,pC20,Temp_Celsius,source_doi,reference_doi,SMILES,method,Molecular_Weight,InChI,C20,pCMC
1a,0.0032,36.5,2.9,20,10.1007/BF02517994,,CCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],tensiometry,499.69600000000037,"InChI=1S/C27H60N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-28(3,4)25-27(30)26-29(5,6)24-22-20-18-16-14-12-10-8-2;;/h27,30H,7-26H2,1-6H3;2*1H/q+2;;/p-2",0.0012589254117941675,2.494850021680094
1a,,,,20,10.1007/BF02517994,,CCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],semi-micro TK,499.69600000000037,"InChI=1S/C27H60N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-28(3,4)25-27(30)26-29(5,6)24-22-20-18-16-14-12-10-8-2;;/h27,30H,7-26H2,1-6H3;2*1H/q+2;;/p-2",,
1a,,,,20,10.1007/BF02517994,,CCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],visual,499.69600000000037,"InChI=1S/C27H60N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-28(3,4)25-27(30)26-29(5,6)24-22-20-18-16-14-12-10-8-2;;/h27,30H,7-26H2,1-6H3;2*1H/q+2;;/p-2",,
1b,,,,20,10.1007/BF02517994,,CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],visual,555.8040000000004,"InChI=1S/C31H68N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-32(3,4)29-31(34)30-33(5,6)28-26-24-22-20-18-16-14-12-10-8-2;;/h31,34H,7-30H2,1-6H3;2*1H/q+2;;/p-2",,
1b,,,,20,10.1007/BF02517994,,CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],semi-micro TK,555.8040000000004,"InChI=1S/C31H68N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-32(3,4)29-31(34)30-33(5,6)28-26-24-22-20-18-16-14-12-10-8-2;;/h31,34H,7-30H2,1-6H3;2*1H/q+2;;/p-2",,
1b,0.00078,37.0,3.2,20,10.1007/BF02517994,,CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],tensiometry,555.8040000000004,"InChI=1S/C31H68N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-32(3,4)29-31(34)30-33(5,6)28-26-24-22-20-18-16-14-12-10-8-2;;/h31,34H,7-30H2,1-6H3;2*1H/q+2;;/p-2",0.000630957344480193,3.1079053973095196
1c,,,,20,10.1007/BF02517994,,CCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],semi-micro TK,611.9120000000005,"InChI=1S/C35H76N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-36(3,4)33-35(38)34-37(5,6)32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h35,38H,7-34H2,1-6H3;2*1H/q+2;;/p-2",,
1c,0.00014,39.0,4.4,20,10.1007/BF02517994,,CCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],tensiometry,611.9120000000005,"InChI=1S/C35H76N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-36(3,4)33-35(38)34-37(5,6)32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h35,38H,7-34H2,1-6H3;2*1H/q+2;;/p-2",3.9810717055349695e-05,3.853871964321762
1c,,,,20,10.1007/BF02517994,,CCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],visual,611.9120000000005,"InChI=1S/C35H76N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-36(3,4)33-35(38)34-37(5,6)32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h35,38H,7-34H2,1-6H3;2*1H/q+2;;/p-2",,
1d,,,,20,10.1007/BF02517994,,CCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],semi-micro TK,668.0200000000002,"InChI=1S/C39H84N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-40(3,4)37-39(42)38-41(5,6)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h39,42H,7-38H2,1-6H3;2*1H/q+2;;/p-2",,
1d,1.9e-05,42.2,5.3,20,10.1007/BF02517994,,CCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],tensiometry,668.0200000000002,"InChI=1S/C39H84N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-40(3,4)37-39(42)38-41(5,6)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h39,42H,7-38H2,1-6H3;2*1H/q+2;;/p-2",5.011872336272725e-06,4.721246399047171
1d,,,,20,10.1007/BF02517994,,CCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],visual,668.0200000000002,"InChI=1S/C39H84N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-40(3,4)37-39(42)38-41(5,6)36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h39,42H,7-38H2,1-6H3;2*1H/q+2;;/p-2",,
1e,,,,20,10.1007/BF02517994,,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],semi-micro TK,724.1279999999999,"InChI=1S/C43H92N2O.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39-44(3,4)41-43(46)42-45(5,6)40-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h43,46H,7-42H2,1-6H3;2*1H/q+2;;/p-2",,
2b,,,,20,10.1007/BF02517994,,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],semi-micro TK,539.8050000000004,"InChI=1S/C31H68N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-28-32(3,4)30-27-31-33(5,6)29-26-24-22-20-18-16-14-12-10-8-2;;/h7-31H2,1-6H3;2*1H/q+2;;/p-2",,
2b,,,,20,10.1007/BF02517994,,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],visual,539.8050000000004,"InChI=1S/C31H68N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-28-32(3,4)30-27-31-33(5,6)29-26-24-22-20-18-16-14-12-10-8-2;;/h7-31H2,1-6H3;2*1H/q+2;;/p-2",,
2b,0.00098,39.2,3.3,20,10.1007/BF02517994,,CCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],tensiometry,539.8050000000004,"InChI=1S/C31H68N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-28-32(3,4)30-27-31-33(5,6)29-26-24-22-20-18-16-14-12-10-8-2;;/h7-31H2,1-6H3;2*1H/q+2;;/p-2",0.0005011872336272725,3.0087739243075053
